timestamp,phase,dataset,split,protocol,model,seed,config_tag,fold,n_train,n_test,prevalence_test,auroc,ap,brier,ece,best_params
2026-03-04 20:31:43,PHASE1_MAIN_EXT,EICU,S1,P1,rf,3036,PHASE1_MAIN_EXT,1,1931,483,0.037267080745341616,0.8526881720430107,0.2755351601926544,0.031454863328656484,0.016779583679538912,"{""clf__max_depth"": 12}"
2026-03-04 20:31:58,PHASE1_MAIN_EXT,EICU,S1,P1,rf,3036,PHASE1_MAIN_EXT,2,1931,483,0.039337474120082816,0.8044464609800362,0.25248874701781765,0.03421885143332485,0.0060572777799644435,"{""clf__max_depth"": 12}"
2026-03-04 20:32:15,PHASE1_MAIN_EXT,EICU,S1,P1,rf,3036,PHASE1_MAIN_EXT,3,1931,483,0.039337474120082816,0.830989110707804,0.4185444762086463,0.03032715090867265,0.01243271221532091,"{""clf__max_depth"": null}"
2026-03-04 20:32:29,PHASE1_MAIN_EXT,EICU,S1,P1,rf,3036,PHASE1_MAIN_EXT,4,1931,483,0.039337474120082816,0.8101179673321234,0.3308890116838555,0.032395859362245136,0.009130236981144537,"{""clf__max_depth"": 6}"
2026-03-04 20:32:45,PHASE1_MAIN_EXT,EICU,S1,P1,rf,3036,PHASE1_MAIN_EXT,5,1932,482,0.03734439834024896,0.9172653256704981,0.4921076513614517,0.026614551155399735,0.01505652352205746,"{""clf__max_depth"": 12}"
2026-03-04 20:32:49,PHASE1_MAIN_EXT,EICU,S1,P1,xgb,3036,PHASE1_MAIN_EXT,1,1931,483,0.037267080745341616,0.7836320191158901,0.35385054609775435,0.029403941628295797,0.017210357720283,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
2026-03-04 20:32:53,PHASE1_MAIN_EXT,EICU,S1,P1,xgb,3036,PHASE1_MAIN_EXT,2,1931,483,0.039337474120082816,0.8500453720508166,0.31079624457269184,0.03279933101495058,0.014430371122521504,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
2026-03-04 20:32:58,PHASE1_MAIN_EXT,EICU,S1,P1,xgb,3036,PHASE1_MAIN_EXT,3,1931,483,0.039337474120082816,0.8247504537205081,0.2607311976706557,0.03442911921343802,0.024668692933303548,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 4}"
2026-03-04 20:33:02,PHASE1_MAIN_EXT,EICU,S1,P1,xgb,3036,PHASE1_MAIN_EXT,4,1931,483,0.039337474120082816,0.8026315789473685,0.3351905887334176,0.0317086413771239,0.019294543619671124,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
2026-03-04 20:33:06,PHASE1_MAIN_EXT,EICU,S1,P1,xgb,3036,PHASE1_MAIN_EXT,5,1932,482,0.03734439834024896,0.9103208812260536,0.5224540513571255,0.026657829177025257,0.012450259115959466,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
2026-03-04 20:33:15,PHASE1_MAIN_EXT,EICU,S1,P1,extratrees,3036,PHASE1_MAIN_EXT,1,1931,483,0.037267080745341616,0.8139187574671446,0.23306080245940974,0.03235085116172073,0.017812284334023463,"{""clf__max_depth"": null}"
2026-03-04 20:33:24,PHASE1_MAIN_EXT,EICU,S1,P1,extratrees,3036,PHASE1_MAIN_EXT,2,1931,483,0.039337474120082816,0.8288339382940109,0.2576649650759517,0.035650173873746305,0.006761554994756038,"{""clf__max_depth"": 6}"
2026-03-04 20:33:33,PHASE1_MAIN_EXT,EICU,S1,P1,extratrees,3036,PHASE1_MAIN_EXT,3,1931,483,0.039337474120082816,0.8216878402903811,0.3664380036738876,0.032184080975385325,0.010034506556245689,"{""clf__max_depth"": null}"
2026-03-04 20:33:41,PHASE1_MAIN_EXT,EICU,S1,P1,extratrees,3036,PHASE1_MAIN_EXT,4,1931,483,0.039337474120082816,0.8335980036297641,0.31937387676995893,0.03275945445160809,0.0035644651344879067,"{""clf__max_depth"": 12}"
