phase,dataset,split,protocol,model,seed,config_tag,auroc_mean,auroc_std,ap_mean,ap_std,brier_mean,brier_std,ece_mean,ece_std
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1012,PHASE2_REPRO_EXT,0.8114124151374605,0.05244641631010584,0.296282174865778,0.07773593740907139,0.033340729812613115,0.0018398033046681862,0.014185754443096518,0.00743755536306688
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1013,PHASE2_REPRO_EXT,0.8410902573142781,0.04187845885827851,0.26853309065004194,0.10658089741447355,0.034300443785749916,0.005322410135429336,0.016592756601796283,0.0041932782943145995
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1014,PHASE2_REPRO_EXT,0.7792899870334593,0.09416376931338867,0.27810446319664417,0.13706914579117566,0.03333246331173567,0.003483382545010336,0.014158171281187895,0.0075751182786019805
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1015,PHASE2_REPRO_EXT,0.8129112540032567,0.0762845705544487,0.27509340011801886,0.06258326585917774,0.03430035940453855,0.0011403094198826947,0.012402717373884115,0.006989945483318983
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1016,PHASE2_REPRO_EXT,0.7897331613857286,0.057778189939663674,0.2136636234055012,0.06537393277005474,0.03560776930691452,0.00221680071818004,0.011849920875494377,0.005419243948574144
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1017,PHASE2_REPRO_EXT,0.8463797169044227,0.06333211524342273,0.275991529995546,0.09915324833024503,0.03426893959840481,0.0035330411819136528,0.012969292374461528,0.011404313229421975
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1018,PHASE2_REPRO_EXT,0.8085280889313878,0.06921050656871215,0.2270451880645124,0.06082145280367588,0.034111393624000765,0.0020588499211953906,0.010171741919241948,0.005208508559420047
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1019,PHASE2_REPRO_EXT,0.7946070465993188,0.06056155224338358,0.2408415649739107,0.08797528363250014,0.03470644458524278,0.001925973660560143,0.016077409581667125,0.009089832556003012
PHASE2_REPRO_EXT,EICU,S1,P0,lr_l2,1020,PHASE2_REPRO_EXT,0.8040049535221071,0.01403032894746612,0.25294661839801624,0.10509753901250499,0.034684370814056995,0.0035477425379039896,0.013635326617753362,0.004177092722930175
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1001,PHASE2_REPRO_EXT,0.8250313891111414,0.04232154204888398,0.3692415799824847,0.04325828581201959,0.03121512245582877,0.001214439036779081,0.013528711186209194,0.006719170278785131
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1002,PHASE2_REPRO_EXT,0.8402949562758707,0.04775175819063833,0.3564024956060874,0.09968112781530312,0.03175157873668213,0.0021074608049349037,0.01505055893303836,0.00749713675636435
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1003,PHASE2_REPRO_EXT,0.8236607547480739,0.031802875647901255,0.3835093484882327,0.05253119838084714,0.030643910518755736,0.0015136888137334775,0.01189609532586009,0.0032203435720577953
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1004,PHASE2_REPRO_EXT,0.8232243238642892,0.04842261364943504,0.3274375135126412,0.07597882184184354,0.03180419509293985,0.001533147306411653,0.009534643944993499,0.004246422324340348
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1005,PHASE2_REPRO_EXT,0.8239262964372369,0.025885941410370233,0.375514950029843,0.058735541537557556,0.0313699544315168,0.002195051419089666,0.01328692944100709,0.005354524849039604
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1006,PHASE2_REPRO_EXT,0.8264237622157606,0.05358487287450475,0.33761288492674135,0.101782354999769,0.032047265636216196,0.0015946980628365468,0.012731094867555401,0.003124815336209503
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1007,PHASE2_REPRO_EXT,0.8257172361753475,0.042099235636291026,0.37269980227600197,0.06370898868751575,0.03112554381770303,0.0014676743524250726,0.012680826643694753,0.004336434625893595
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1008,PHASE2_REPRO_EXT,0.8338005651720453,0.036443612474243846,0.3292980060598161,0.0974113255945475,0.03154862086899247,0.0016349306036962455,0.008967328784164903,0.004028547706430479
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1009,PHASE2_REPRO_EXT,0.8218345459650858,0.0438919441065096,0.36405944936248896,0.06510675401043807,0.03132921608129522,0.001626223313826737,0.009882919386115208,0.0028744968534420816
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1010,PHASE2_REPRO_EXT,0.8211984888992969,0.08595330453644594,0.37558291758149914,0.11408982511546083,0.03116156936634897,0.0027531092998707603,0.013257214525734792,0.002107333590978217
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1011,PHASE2_REPRO_EXT,0.8137724597072337,0.04789435396518413,0.334199212591085,0.08930122700622926,0.03198640129251752,0.0017577572544681312,0.011244424466720242,0.0015521913120332793
