split,seed,miss_rate,rank1_model,rank2_model,margin_auc,margin_ap,margin_brier
S2,1020,0.0,xgb,rf,0.009345513209384038,0.01591518764295541,0.0011918162614985989
S2,1001,0.05,xgb,rf,0.012094520632264572,0.025596370567539606,0.0009286614251334015
S2,1002,0.05,xgb,rf,0.009412147480038602,-0.003372782577193867,0.0007571893322735994
S2,1003,0.05,xgb,rf,0.011387562418579633,0.0009242969131061374,0.0006183652801903007
S2,1004,0.05,xgb,rf,0.009439330550285563,0.018209883089931878,0.0008792087561328987
S2,1005,0.05,xgb,extratrees,0.009332331846731545,0.03619214082068589,0.001722058306801999
S2,1006,0.05,xgb,rf,0.0061764186772291785,0.012180239819115313,0.0009901762072189006
S2,1007,0.05,xgb,rf,0.009430359359689833,0.00504850435922144,0.0006467326840943997
S2,1008,0.05,xgb,rf,0.010855967541283262,-0.0011819403293996666,0.00047103317661839963
S2,1009,0.05,xgb,rf,0.009859563708873975,0.03477314381240282,0.0013592019062891002
S2,1010,0.05,xgb,rf,0.010445872985038407,0.013499660817109294,0.0011260843036603012
S2,1011,0.05,xgb,rf,0.006846245282075003,0.01874646099186239,0.0011554266388784998
S2,1012,0.05,xgb,rf,0.012068527743129054,0.011618584493705897,0.000945688603494501
S2,1013,0.05,xgb,rf,0.010636640766337413,0.02850488504161297,0.0010581769565996997
S2,1014,0.05,xgb,rf,0.00803371598612923,0.025460051152549013,0.0011930056480897004
S2,1015,0.05,xgb,rf,0.010544475050497937,0.029996777432348076,0.001201617573521
S2,1016,0.05,xgb,rf,0.009937631550953396,0.018925923008569656,0.0009015344174234975
S2,1017,0.05,xgb,rf,0.012656068087316008,0.020763077809080266,0.0010883847347730007
S2,1018,0.05,xgb,rf,0.008877647256417376,0.01657206680961354,0.0008108083733373989
S2,1019,0.05,xgb,rf,0.010372646827852883,-0.009580231730388689,0.0005701559911052007
S2,1020,0.05,xgb,extratrees,0.009118835620172017,0.037486274109796436,0.0021654081480066006
S2,1001,0.1,xgb,rf,0.008694321448633358,0.013112580985156552,0.0008653991688545998
S2,1002,0.1,xgb,rf,0.013790942002294027,0.008115349618917023,0.0010311254329556999
