split,seed,miss_rate,model,auroc_mean,auroc_std,ap_mean,ap_std,brier_mean,brier_std
S2,1002,0.0,xgb,0.9587926656857924,0.005698406997932946,0.5769799546749714,0.09557686647423182,0.01575705441685758,0.0005492705679183364
S2,1002,0.05,extratrees,0.9429412137898364,0.007388451837859311,0.5158861436517782,0.08849899294281273,0.01828669998903738,0.0015543490983526665
S2,1002,0.05,lr_l2,0.9123626339384421,0.014736585390762467,0.4338190687570724,0.0737399420411702,0.01859641883637932,0.001281944984133873
S2,1002,0.05,rf,0.9477416607124306,0.0044938815266491045,0.5502020221495582,0.07543481683477067,0.01701748144608426,0.0011617238686082393
S2,1002,0.05,svm_linear_cal,0.9039896411557724,0.01715872952322223,0.4429893062418153,0.07376072772033673,0.0185326986243333,0.001456788505624095
S2,1002,0.05,xgb,0.9571538081924693,0.00761997371345682,0.5468292395723643,0.097186880277468,0.01626029211381064,0.0005184247133008463
S2,1002,0.1,extratrees,0.9408830374806186,0.007256779384983329,0.4997904781017617,0.11192868271442118,0.01848949379002688,0.0016951181216665473
S2,1002,0.1,lr_l2,0.9020416046566421,0.019055484065510945,0.42547419965760175,0.09368952666909834,0.018721116489126922,0.0009080761887023243
S2,1002,0.1,rf,0.9427919559643211,0.008031309108073098,0.5320632346498682,0.08937399751250191,0.01741922053106906,0.0010947517715196647
S2,1002,0.1,svm_linear_cal,0.8930833217465313,0.02225657510547002,0.42275114993586005,0.0995819574435686,0.01892364962530254,0.0012926065521407007
S2,1002,0.1,xgb,0.9565828979666151,0.005845879450309925,0.5401785842687852,0.09333520899765865,0.01638809509811338,0.0005375852220604063
S2,1002,0.2,extratrees,0.9377538066949924,0.008841921695861284,0.4808552112625524,0.09167204677373796,0.0188974173776067,0.0020110060536469936
S2,1002,0.2,lr_l2,0.8984006765143784,0.010508654943487718,0.38977318490271384,0.08963759588596053,0.0194635855696951,0.001704983134653501
S2,1002,0.2,rf,0.9397315775759539,0.005405312189234056,0.4952673612479314,0.07703053415244349,0.01798540794625088,0.0013730590823278713
S2,1002,0.2,svm_linear_cal,0.8955315266466899,0.010203730448094516,0.40100630372212986,0.09122004685874108,0.019374970765709883,0.0018322949168690058
S2,1002,0.2,xgb,0.9509164031000502,0.0068714552772378085,0.4961338138564466,0.10960230527164153,0.01740859026633748,0.0005865450053422422
S2,1002,0.3,extratrees,0.9321469151568881,0.009613174139487552,0.4495930964066394,0.10695544252978682,0.0196306225988513,0.00195182352576595
S2,1002,0.3,lr_l2,0.8897303171670531,0.01655866645007668,0.37582772384648305,0.09658524797240474,0.01986556543881772,0.0020135623867050057
S2,1002,0.3,rf,0.9377474707274415,0.008731993603371289,0.4696640346513016,0.09158940716915238,0.01858958285322098,0.0013168499366516307
S2,1002,0.3,svm_linear_cal,0.8842714882865549,0.02148439660163625,0.3870698110657288,0.10021706413831995,0.01981615663826938,0.0021372401523395857
S2,1002,0.3,xgb,0.946781201920509,0.00579906747593959,0.44744746585518697,0.09309627221207065,0.01839559564270004,0.0007575815189303292
S2,1002,0.4,extratrees,0.925210739529752,0.010124570316527175,0.43011556890117053,0.10205050113935994,0.01969019327301452,0.0017489731516781518
S2,1002,0.4,lr_l2,0.8884868816348301,0.006205713730007231,0.36280867479034884,0.11436846085783028,0.01993209452808174,0.00161245917844952
S2,1002,0.4,rf,0.9252289378915796,0.00952141878346455,0.4595871595953023,0.08953518202213846,0.018723087250541982,0.0015009631935004916
S2,1002,0.4,svm_linear_cal,0.8792885460912192,0.009838476641147157,0.3644453816895866,0.12047830369029906,0.020157968726353302,0.0021025297880203774
S2,1002,0.4,xgb,0.9379132286673455,0.011091979713402632,0.46565292962592364,0.10534850795683737,0.01805372848283778,0.0012670595147736949
S2,1002,0.5,extratrees,0.9131631250630537,0.01131077089115266,0.38163391260047935,0.10847069488419453,0.02064340232092122,0.002139398597589509
S2,1002,0.5,lr_l2,0.8765366758125754,0.008093875497740358,0.33644151897436114,0.07036454187093362,0.0203328778764508,0.001752818436665898
S2,1002,0.5,rf,0.9176463205720384,0.012729463484307818,0.39736149187215514,0.08966221407782103,0.019901480685968122,0.0019941047031716242
S2,1002,0.5,svm_linear_cal,0.8682244462984683,0.015008190799107412,0.3379026579282286,0.07786764326134755,0.020669830158799522,0.001976984654182809
S2,1002,0.5,xgb,0.9286283580429782,0.006423795060688165,0.3707704591746234,0.06864006485071535,0.01977846810252116,0.0018722779962142512
S2,1002,0.6,extratrees,0.8889334053256921,0.019946809326655855,0.3298130719326509,0.1321821769267474,0.021416748615313442,0.0020068492863037244
S2,1002,0.6,lr_l2,0.8617458673487762,0.014287149871489307,0.2960177193266332,0.1077456269337387,0.021043993080031943,0.0018671288744517066
S2,1002,0.6,rf,0.8951133772307301,0.027009622001043662,0.3531323233388822,0.11818715053773586,0.02086313619433322,0.0018188348242319586
S2,1002,0.6,svm_linear_cal,0.8564325386117279,0.020353785506660213,0.28832728960858695,0.1100736046763579,0.02156087427420758,0.0019583695915075597
S2,1002,0.6,xgb,0.9182331045172061,0.008990126324791825,0.3689450955975885,0.11190391788685987,0.019706984131633097,0.0016785777516433338
S2,1002,0.7,extratrees,0.8759023084340882,0.01712388908213095,0.2925143664628361,0.11541773783194836,0.02193035007775016,0.0022980578152268505
S2,1002,0.7,lr_l2,0.85094496848617,0.01120701474040747,0.26623459796101134,0.08268578392078298,0.021635261430816437,0.002217929173504588
S2,1002,0.7,rf,0.8792696835545893,0.024017194318476095,0.30090482789341355,0.09648166371204077,0.0214334006918685,0.0016793659156080143
S2,1002,0.7,svm_linear_cal,0.8405342187979123,0.010779906869636723,0.26163653778566065,0.08204368400553075,0.0219120189945638,0.0019948989021419537
S2,1002,0.7,xgb,0.9034112012338866,0.009309975814634205,0.3347342566203262,0.08364657237727172,0.02036620615756596,0.002059486907015755
S2,1003,0.0,extratrees,0.9488900557241717,0.005601756277847372,0.5267445904247668,0.09946053323772652,0.0177435781840761,0.0011770275522660165
S2,1003,0.0,lr_l2,0.9159399190792261,0.021318488069503455,0.45673604983373617,0.088780444636353,0.01804601246530482,0.0013745946460081786
S2,1003,0.0,rf,0.9506728922859695,0.006627340794049152,0.5511654317248931,0.08070382290620137,0.0168003080634927,0.0009921004333122783
S2,1003,0.0,svm_linear_cal,0.9094292324992675,0.025621610069886433,0.46826613565322556,0.0853900836647768,0.01798527188242528,0.0014311242446284598
S2,1003,0.0,xgb,0.9605882866283754,0.003585545738537507,0.5725217936668768,0.09075963076080558,0.015771252598447458,0.0007196395277207913
S2,1003,0.05,extratrees,0.9463194252192437,0.007153091967941156,0.5109699776430543,0.09023714556768281,0.01829259841723602,0.0014545198707425274
S2,1003,0.05,lr_l2,0.9104354609884406,0.018719291943546747,0.4388801567560677,0.08352850221002985,0.01836816814375416,0.0014954825732064166
S2,1003,0.05,rf,0.9469573054886279,0.007963357492415491,0.5340145302048397,0.08273223087942996,0.01723701792505028,0.0010866237702968939
S2,1003,0.05,svm_linear_cal,0.9053200817376732,0.02362321848649523,0.4561959355674482,0.08079600400318496,0.01824194132397004,0.0015734967437822758
S2,1003,0.05,xgb,0.9583448679072075,0.0031118836585635303,0.5349388271179458,0.09590300023660166,0.01661865264485998,0.0005719192549789891
S2,1003,0.1,extratrees,0.94498379179882,0.004242431276275045,0.5057535725908135,0.09446411524184975,0.0184099805020831,0.0012836306747677087
S2,1003,0.1,lr_l2,0.9058619214494961,0.020740544445976367,0.44172205575908796,0.09171839134709661,0.01844012041744322,0.00140935076366914
S2,1003,0.1,rf,0.948843101744172,0.004361832790211825,0.5296658665984822,0.08660809586893911,0.017224394684218762,0.0011331968072446489
S2,1003,0.1,svm_linear_cal,0.8975919584794283,0.025163230097030115,0.44965738924391746,0.09157765822141185,0.01843629588380784,0.001626296252616927
S2,1003,0.1,xgb,0.9570621159042713,0.003585392659576713,0.5525261733238521,0.09062411748353696,0.01605318150726136,0.0011828853832466305
S2,1003,0.2,extratrees,0.9384190522742729,0.006548428339574616,0.47851538435370555,0.0843504659207539,0.01877046561992782,0.0015370857726487255
S2,1003,0.2,lr_l2,0.8987539161436009,0.021585715183175418,0.4055436849900508,0.11018801148539131,0.018873353727475818,0.0014859613022104173
S2,1003,0.2,rf,0.9420395197382039,0.009359551942206463,0.48864737163625094,0.09272462576294921,0.01795820860484176,0.000995169846375537
S2,1003,0.2,svm_linear_cal,0.8906159223342899,0.025901425218775635,0.4098912372530791,0.1054137098493075,0.01897052501115094,0.0013263734720983433
S2,1003,0.2,xgb,0.9525476180640151,0.005113196869867386,0.5002996719454341,0.09077374249650692,0.0173610599498757,0.0007453648489702877
S2,1003,0.3,extratrees,0.9310489654615857,0.010777018987893652,0.4698688751674481,0.07730421118964018,0.01952174368838994,0.0020932253586920845
S2,1003,0.3,lr_l2,0.8914325844053739,0.016985430087641272,0.3806239027365925,0.08033305727769639,0.019379728323907143,0.0011135503173118648
S2,1003,0.3,rf,0.9323667524804883,0.009793060618206909,0.47742222032843784,0.07845216779966582,0.0185047631139582,0.0012516404711511828
S2,1003,0.3,svm_linear_cal,0.8838916805256318,0.024213382201690614,0.3876034921791608,0.08198350616133941,0.019404846516936018,0.0011678980927858833
S2,1003,0.3,xgb,0.9470576228357268,0.008771362046136502,0.49120920210728086,0.09675201798858558,0.01741956635181978,0.0015846071899708626
S2,1003,0.4,extratrees,0.9263910697103477,0.005155951601398741,0.42744628870854956,0.07803794732946226,0.01975648703455472,0.0017476769559328041
S2,1003,0.4,lr_l2,0.887821679987054,0.0140263105168703,0.38307017850291636,0.06736549097320374,0.01946034178688904,0.0015146024254881663
S2,1003,0.4,rf,0.931761107796581,0.0053929703333048225,0.44538855295614105,0.07419194413874472,0.018936271959050642,0.0014037208795952033
S2,1003,0.4,svm_linear_cal,0.8779195763798043,0.02406387761418578,0.3864584663386565,0.07519030257258207,0.01956083693558828,0.0016382531326224357
S2,1003,0.4,xgb,0.9359651470472248,0.010352041922676244,0.4365772487337649,0.09276041999133584,0.018611983465459482,0.0009159806956881547
S2,1003,0.5,extratrees,0.9164709466642101,0.012289079872573907,0.3863885160239885,0.0811458936336017,0.02086050996838486,0.0020526130028902345
S2,1003,0.5,lr_l2,0.8789085768938738,0.02332322179093973,0.3313500896107174,0.08015724359885937,0.020534414756428383,0.0015861461572745992
S2,1003,0.5,rf,0.918692730611683,0.010291627887540648,0.42145809007803503,0.10338370447468687,0.019655276284084523,0.0015075396684714165
S2,1003,0.5,svm_linear_cal,0.8702881907953597,0.02896896765796095,0.3407279062405021,0.08194951443466131,0.02072447829651502,0.0018579521210947973
S2,1003,0.5,xgb,0.9353721858546405,0.009932718864267068,0.4233881877737925,0.0931147295166354,0.01877304531550322,0.0011501294738130805
S2,1003,0.6,extratrees,0.9012470800387643,0.016989229748956936,0.333806760655311,0.10464710773690729,0.0212227009591299,0.0018095373040658321
S2,1003,0.6,lr_l2,0.8660303003470837,0.02703410788370314,0.30218994565477464,0.08998200922510156,0.02103933339036236,0.0018245693539727607
S2,1003,0.6,rf,0.9040030242621644,0.014244322613661908,0.3347746352305105,0.1009753180033125,0.02067863372021238,0.0013993499038240105
S2,1003,0.6,svm_linear_cal,0.8603774942547762,0.03473600929447762,0.3062861089732528,0.0965297330005349,0.02135445422622524,0.0018007065379361446
S2,1003,0.6,xgb,0.9174030991950939,0.01205805241613962,0.36180941793838034,0.06962519228422824,0.0198462025976575,0.0016257189066258176
S2,1003,0.7,extratrees,0.8766610951005875,0.01037025765037406,0.28799808590176196,0.07384753798334641,0.0216590690616677,0.0022288731739421946
S2,1003,0.7,lr_l2,0.864760257285934,0.014451901414325697,0.30902977533161613,0.07559145197295608,0.021045240675497862,0.001840437318158646
S2,1003,0.7,rf,0.8826566160046463,0.007364921497247366,0.32037722825168097,0.05910725153886773,0.02123437440971922,0.0022123958693947513
S2,1003,0.7,svm_linear_cal,0.85727291051487,0.017959143335941164,0.3157470322817165,0.07302431847289213,0.02146538560595394,0.0020112046581015758
S2,1003,0.7,xgb,0.8998834990632225,0.00414490396349993,0.3370899673922383,0.07029385828421797,0.02044939527978704,0.002316897808530415
S2,1004,0.0,extratrees,0.9485562610717618,0.004272693271989723,0.5337607571181442,0.0855786606533444,0.0177896404612152,0.0014256535640467989
S2,1004,0.0,lr_l2,0.9168751947334453,0.017345836631707575,0.4528475118760669,0.07979647188281501,0.018246968557558,0.0012637787558747934
S2,1004,0.0,rf,0.9516725271723224,0.006507074573053097,0.5631711218128579,0.07823878110272105,0.016706362904327678,0.0009878400861403765
S2,1004,0.0,svm_linear_cal,0.9113682862256937,0.018047578838925323,0.45981369375445214,0.07713363630479071,0.01823836612487728,0.0013458647705818954
S2,1004,0.0,xgb,0.9593947012475189,0.0058165655957517146,0.5640966209171807,0.10159144883780219,0.0159256870762473,0.0007538974750317188
S2,1004,0.05,extratrees,0.9468811287263496,0.006176484404935856,0.5093870883712057,0.08768965478927276,0.01836982851028198,0.0015471203034048834
S2,1004,0.05,lr_l2,0.9043064123258437,0.020718756713772532,0.42130284221197084,0.0881877221985835,0.019056858935468417,0.0014309831293899727
S2,1004,0.05,rf,0.9489874858472584,0.0063678486298934306,0.5330612855916224,0.08237393167132107,0.017307636332444882,0.0013439012217556362
S2,1004,0.05,svm_linear_cal,0.9006613508099448,0.017483737945186806,0.43519661866389986,0.08693265796266772,0.01881891165449402,0.0017357868244834462
S2,1004,0.05,xgb,0.9584268163975441,0.005426947013002007,0.5512711686815542,0.08468682826888976,0.01642842757631198,0.0009557445131422029
S2,1004,0.1,extratrees,0.9432374121359525,0.008684104058514332,0.5280828599635701,0.08236645306481269,0.01813838300450236,0.0015738386894772127
S2,1004,0.1,lr_l2,0.9057688877905313,0.02332253296514283,0.4353637777715246,0.07188625297161973,0.01851465849206036,0.0014526246082632957
S2,1004,0.1,rf,0.9456501493036285,0.005341879238697063,0.5430861842227428,0.08744901920087668,0.01713958840344318,0.0010324537143787953
S2,1004,0.1,svm_linear_cal,0.899277569664525,0.021545200032201728,0.4419476958122123,0.07362597368120948,0.018511340117427742,0.001481749412801775
S2,1004,0.1,xgb,0.9565388440073418,0.005564335254136583,0.5600790535010379,0.08446836985624381,0.01620764210635178,0.0009470506509667475
S2,1004,0.2,extratrees,0.9431920891310499,0.003487127786868522,0.4995558663664628,0.08553966339277362,0.018734705648623,0.0016677552863753713
S2,1004,0.2,lr_l2,0.9073487304555033,0.015509405377857534,0.4122284708514686,0.0875703750308285,0.01927227034104092,0.001908735454875737
S2,1004,0.2,rf,0.9420713666582546,0.006769911173645668,0.5110213669243636,0.07406975996516073,0.01802535363259494,0.001816146785705897
S2,1004,0.2,svm_linear_cal,0.896275511580801,0.01714291450349946,0.4195192760167366,0.08547188296970858,0.019013169722492097,0.002063877172149754
S2,1004,0.2,xgb,0.9546493863520471,0.0029649110248229534,0.5197230447560521,0.09862199158878572,0.016987857016832142,0.0014226045458322753
S2,1004,0.3,extratrees,0.9330211018145376,0.007594130433179316,0.4718317706639462,0.10471410941218115,0.019100350754875938,0.0015390227901897942
S2,1004,0.3,lr_l2,0.8934346803186758,0.016312231810778382,0.39435000350719773,0.08788478016898332,0.01936368118509426,0.0007708519537515074
S2,1004,0.3,rf,0.9333624200642721,0.009906137465568579,0.48337399988796126,0.10542712812510321,0.018255873579424858,0.001065037751675164
S2,1004,0.3,svm_linear_cal,0.8834383569268132,0.01883365650369132,0.4004541220215067,0.08926628519854322,0.019388872411283918,0.0010638171452293232
S2,1004,0.3,xgb,0.9449229803609442,0.01090971857483643,0.47822103578700154,0.10773699409767595,0.0177434886396516,0.0006818967187131277
S2,1004,0.4,extratrees,0.9291095742219863,0.008012234878402191,0.44930301882833534,0.07564452957029114,0.01993142967724288,0.0017937209977734727
S2,1004,0.4,lr_l2,0.8866464023017049,0.01773107409414449,0.37478929316211096,0.06609976480318187,0.02002659743629906,0.0015226919098933873
S2,1004,0.4,rf,0.9305946382928504,0.010965140167585607,0.4654152730894448,0.0725311503742481,0.01877307101393314,0.0016977099293690187
S2,1004,0.4,svm_linear_cal,0.8810543170672581,0.019890624864156044,0.38480017235170766,0.07070218359661298,0.019693274238529217,0.00150543967358018
S2,1004,0.4,xgb,0.9447400247547879,0.006806842267587729,0.4651902144229097,0.08137833477547843,0.01816059166908386,0.0009294185578358697
S2,1004,0.5,extratrees,0.919199247023248,0.006417426442755757,0.40550932956095903,0.0872122694980429,0.02036764249471372,0.0022448017795278414
S2,1004,0.5,lr_l2,0.8775667708850804,0.010869014875004022,0.33493989597179247,0.0908317820134373,0.020613986909496663,0.001030819943334646
S2,1004,0.5,rf,0.9188144705697423,0.008326458746896642,0.4122236121436975,0.08048397361024973,0.01959151413361058,0.001517484641713168
S2,1004,0.5,svm_linear_cal,0.8730998899084131,0.015263625719956037,0.3436491639216965,0.09491309168570852,0.02064589764875782,0.0012790664441082768
S2,1004,0.5,xgb,0.9350126762241354,0.010899976493161169,0.3936789073686701,0.071003570228249,0.01943888415739144,0.0014589902277734573
S2,1004,0.6,extratrees,0.9112906209093271,0.008322478719055075,0.37398333115300897,0.06396273840072011,0.02112860317483346,0.0021284728184513533
S2,1004,0.6,lr_l2,0.8605697293985933,0.028057429647512188,0.32484537786097745,0.03932363712988399,0.020550945415230622,0.0014154114706615925
S2,1004,0.6,rf,0.9170024348292841,0.008673657400435693,0.3731792964217135,0.06095853014125775,0.0204151726984498,0.0019272436888100564
S2,1004,0.6,svm_linear_cal,0.8538059736374851,0.029862557405314127,0.33376740126814214,0.043209103637539714,0.02043119811710492,0.0016665016684358537
S2,1004,0.6,xgb,0.9271122917831874,0.012513854555796932,0.38272462649213446,0.06869139468723873,0.01966152490934556,0.0017990801944214613
S2,1004,0.7,extratrees,0.8752521632552723,0.012928178084078677,0.2774668502566525,0.07212586348585977,0.022023196925013082,0.0019346681462228787
S2,1004,0.7,lr_l2,0.850139234226163,0.01464654634093335,0.2558339080101434,0.08122351071464376,0.022017450365378798,0.0012384467067831962
S2,1004,0.7,rf,0.874962968273247,0.012712367978486577,0.28114413133746086,0.08943066254732325,0.02183173669068342,0.0016136073306039249
S2,1004,0.7,svm_linear_cal,0.8424767129789524,0.01180907766165238,0.25414596379158133,0.07838015898127408,0.0219891762711118,0.001331928821680629
S2,1004,0.7,xgb,0.8854465802881718,0.013801483503244652,0.2816519504337224,0.07864541297852283,0.021229834348047198,0.0018599033171940837
S2,1005,0.0,extratrees,0.9508229989820898,0.005675413550344995,0.5256138705188724,0.09962320325702964,0.01797697522006108,0.001441071990338433
S2,1005,0.0,lr_l2,0.9182910002138813,0.018980346474426462,0.45580595835112525,0.09673810110245665,0.018166519746673198,0.0011484372554082627
S2,1005,0.0,rf,0.9519796633945568,0.005554016522792016,0.549296261362475,0.07840441613086536,0.016779279721204042,0.0010908403935849186
S2,1005,0.0,svm_linear_cal,0.9115762114856342,0.022975323097731048,0.46598737049682076,0.094660313583036,0.0179959332237975,0.0010919862847247623
S2,1005,0.0,xgb,0.9625237148132694,0.006900775146879035,0.5840587247273941,0.08411023588672277,0.015607441037151778,0.0006821727594975435
S2,1005,0.05,extratrees,0.9478010159118619,0.008176348866653065,0.5096646851992451,0.114849294270749,0.018125071508724538,0.0012594275509489614
S2,1005,0.05,lr_l2,0.9115759251957254,0.01895358855924807,0.42984234489659234,0.10142593769632265,0.0186527108562094,0.0009923547863546088
S2,1005,0.05,rf,0.9477078219744559,0.008281567832747137,0.538480593127427,0.07751808479631075,0.0170964969486948,0.0012096456085626621
S2,1005,0.05,svm_linear_cal,0.9037363758056711,0.022466613459501614,0.43917545980916095,0.10407522483637559,0.01859084684582242,0.0009693600089199832
S2,1005,0.05,xgb,0.9571333477585935,0.00798555190949077,0.545856826019931,0.07403064475739671,0.01640301320192254,0.0009216144183918188
S2,1005,0.1,extratrees,0.9452286811527136,0.0037513835784432036,0.5013851793063335,0.10009217098294504,0.01868322967949342,0.001605703655199244
S2,1005,0.1,lr_l2,0.9065931287613065,0.02011922916487437,0.43432312694345787,0.08769623454745495,0.01849179950897144,0.0011573581839750388
S2,1005,0.1,rf,0.9481182848517395,0.006791846383758538,0.5253037563904306,0.09360934017993686,0.0174409301905736,0.001133805110191172
S2,1005,0.1,svm_linear_cal,0.8996271434396104,0.022848127531486337,0.43832281415815677,0.09444261290461006,0.01844264735110146,0.0010016197685377547
S2,1005,0.1,xgb,0.955279634304129,0.007412744471908474,0.551913962011574,0.0859252494429967,0.016285480150135777,0.00085156361906342
S2,1005,0.2,extratrees,0.9411418251964268,0.004241220083168978,0.4813988652762001,0.10015908942971562,0.0188558140283271,0.0011754720061801813
S2,1005,0.2,lr_l2,0.9081831604404801,0.017218946529465387,0.39491896997699916,0.08179851314543647,0.0194897455986512,0.001313975127170108
S2,1005,0.2,rf,0.9369867944493897,0.01411051560165935,0.49759604902767335,0.07940848029292735,0.017936745633771158,0.0012512286968808224
S2,1005,0.2,svm_linear_cal,0.9019082683833712,0.018421205981042684,0.39818484754488387,0.08334831030139674,0.01936296602705486,0.0013017526861232307
S2,1005,0.2,xgb,0.9522963852811863,0.00887244423143954,0.5134101931888676,0.09850711714191854,0.01723992953508314,0.0010309429848668122
S2,1005,0.3,extratrees,0.9331746156960794,0.011396498083340223,0.45573421283680393,0.10950496682469167,0.0195908516642509,0.0013136864791220488
S2,1005,0.3,lr_l2,0.8967901639380151,0.018016807824399173,0.3722475619207385,0.0870360563983096,0.01976493426120842,0.001244824999510519
S2,1005,0.3,rf,0.9347846141216513,0.01470425053616728,0.47416375642682695,0.12161328222858062,0.01843560082380338,0.0008791361449514618
S2,1005,0.3,svm_linear_cal,0.8901617982279854,0.019849851195318274,0.3872668086223882,0.09141307016427455,0.01961802577336308,0.0013344577068143879
S2,1005,0.3,xgb,0.9474218010224045,0.0094974984673524,0.4833233843753241,0.09305525646964304,0.01756771459925178,0.0008367311169482821
S2,1005,0.4,extratrees,0.9281072208130962,0.008444807460112388,0.4337506603593587,0.08525453415753569,0.019919588408594518,0.0020010249662451413
S2,1005,0.4,lr_l2,0.8971689206092993,0.014867808182958398,0.38166225540920307,0.05330611597117022,0.01957165798818026,0.0017028481351847315
S2,1005,0.4,rf,0.9293716720360233,0.009067621341093991,0.4509308155960522,0.0814147978853581,0.018828007955855743,0.0014698785955174786
S2,1005,0.4,svm_linear_cal,0.8865558582117423,0.01901468931362781,0.38591606530447764,0.053075850095668224,0.019664462228506978,0.0018424760774868561
S2,1005,0.4,xgb,0.9370086190000178,0.005889032537402167,0.4497691735731082,0.04595855176756423,0.018350991816178282,0.001738187159161346
S2,1005,0.5,extratrees,0.9141686293949288,0.018121252788689556,0.38586882801647604,0.1272975108066916,0.02022218379565504,0.0015678258304753214
S2,1005,0.5,lr_l2,0.8827979181158984,0.011165868281532485,0.35330163461581304,0.1300351737407638,0.01999574355985324,0.0011351701426727328
S2,1005,0.5,rf,0.918491422507757,0.014428835418697524,0.4073945088711401,0.13780767824223727,0.019587858189518758,0.0011491479818997144
S2,1005,0.5,svm_linear_cal,0.8764838411603147,0.016094135058315712,0.3585866687106226,0.13728135501826147,0.02012239516256714,0.0012456375802813138
S2,1005,0.5,xgb,0.929011272134052,0.011150289959694446,0.4018769107846237,0.12873586048466096,0.01914888182137996,0.00143087069568749
S2,1005,0.6,extratrees,0.8945948582206734,0.012313268293332647,0.3430622879049249,0.09970859290866614,0.02136341138166256,0.0020661687680346382
S2,1005,0.6,lr_l2,0.8702231056724459,0.015847072647304276,0.28448756163555283,0.08769789949172108,0.02139673410599768,0.001043095441962444
S2,1005,0.6,rf,0.8958643865793825,0.014804923610562147,0.3356316776878796,0.1091692006207217,0.02089477743558692,0.0017538835327092599
S2,1005,0.6,svm_linear_cal,0.8618699148476494,0.018521489682864208,0.2941669121524372,0.09122683695004774,0.02136102615378992,0.0011934090660125178
S2,1005,0.6,xgb,0.9204386469496031,0.011665379760969206,0.35056470571436604,0.0870294353358601,0.020079793486217558,0.0015971967330091295
S2,1005,0.7,extratrees,0.8858113734487019,0.014480022900011219,0.2967342573693723,0.06682973975121664,0.021863838965425358,0.0021997121186342564
S2,1005,0.7,lr_l2,0.8742521509117885,0.015907519954877537,0.28429244888232935,0.060190441190416694,0.0212372503800288,0.001879190587937998
S2,1005,0.7,rf,0.8845903083835758,0.014781809448906481,0.3131740819673077,0.06480715190813344,0.021210686385672063,0.0018292201422520473
S2,1005,0.7,svm_linear_cal,0.8690135149762366,0.01866037069294444,0.2850971116154951,0.06640916481282447,0.02149386177302862,0.0017753274220743823
S2,1005,0.7,xgb,0.9025373784723891,0.011070461483651529,0.3346926577297714,0.06262825742066007,0.0204751935948995,0.0015912796737417923
S2,1006,0.0,extratrees,0.9460333340941774,0.004366865546236245,0.5255830284905871,0.09291677371454908,0.017835962320317082,0.0014756405742682582
S2,1006,0.0,lr_l2,0.9137070143513641,0.018954118303497716,0.44431531984052575,0.08528903890060124,0.01824955105205444,0.0013158208747076604
S2,1006,0.0,rf,0.9497424534083747,0.006227808708348578,0.5554448105242021,0.07578122353995878,0.01680863526936056,0.0010965831708040386
S2,1006,0.0,svm_linear_cal,0.9074813171564389,0.02366134382976148,0.4589620505608617,0.08049823310953493,0.018122823023574562,0.001317248707276182
S2,1006,0.0,xgb,0.9587576058809031,0.006473327712553842,0.5705576275866131,0.09530218515872865,0.015789939659667702,0.000710853030093772
S2,1006,0.05,extratrees,0.9457634487525048,0.0052156438864416135,0.5073551470877017,0.0911212700041587,0.01851190631401866,0.0014519186569591233
S2,1006,0.05,lr_l2,0.90920503382016,0.02243192014246739,0.4438669466679892,0.08057314391879038,0.018321365166382157,0.0012967647250426589
S2,1006,0.05,rf,0.9487222676857554,0.006525906996865345,0.5417132257255209,0.0832086342780814,0.01707142716096894,0.001075587028610883
S2,1006,0.05,svm_linear_cal,0.9029522769780449,0.024927667937438253,0.45233756501594513,0.08374025921193859,0.01814598155856498,0.0011711171821511465
S2,1006,0.05,xgb,0.9548986863629846,0.006246248012317095,0.5538934655446363,0.1000722553637928,0.01608125095375002,0.000604075862826368
S2,1006,0.1,extratrees,0.943660752532225,0.0072205405474907065,0.5058009148661656,0.08752913383062187,0.01847374133104302,0.0015386825810079405
S2,1006,0.1,lr_l2,0.9078357661566694,0.015378091270919603,0.4312562332137926,0.07768073710275736,0.018500781107049318,0.0014570831231850835
S2,1006,0.1,rf,0.948237214115521,0.0057453825296521575,0.5322354923525453,0.0884655522165033,0.01723211799079326,0.001026336067499035
S2,1006,0.1,svm_linear_cal,0.9042678153211844,0.018307407611809663,0.44339693366761335,0.0769506730299606,0.01839424798366624,0.0014575296832475136
S2,1006,0.1,xgb,0.9558180292432128,0.00618156041005814,0.5527038436207506,0.0818139411778755,0.01619995188098656,0.0003930313184685859
S2,1006,0.2,extratrees,0.9409089453544179,0.005570270560048669,0.48378984028284994,0.10655943611685886,0.01896675328620086,0.0016461293434705717
S2,1006,0.2,lr_l2,0.9020114158506164,0.016501740528413248,0.41009531240642544,0.08309600803909023,0.01908909391325744,0.0014774390692443235
S2,1006,0.2,rf,0.9451612935335408,0.0055707729034439185,0.5029947990798809,0.09905851206742275,0.0177770152845581,0.00117293812435974
S2,1006,0.2,svm_linear_cal,0.8961610874677032,0.01872562906574735,0.4221482907648573,0.08930140838991572,0.01923284725985886,0.0014663634497561278
S2,1006,0.2,xgb,0.9502824599589177,0.005626103641307256,0.5146898865003384,0.09486174838683643,0.0171982772452575,0.0009209550644476996
S2,1006,0.3,extratrees,0.9352529090915702,0.007517727059894623,0.46050865052257783,0.08640384800962976,0.019652994362981718,0.001836723760024681
S2,1006,0.3,lr_l2,0.8997774369176238,0.019951834759799423,0.39383231030315063,0.07770158009036414,0.01931038425464948,0.0013106504351054762
S2,1006,0.3,rf,0.9415220013720852,0.0024599782065134195,0.5001738727986434,0.08632061215443242,0.01802899468587374,0.0013850667535397867
